"날짜","언론사","제목","링크"
"2022.02.15","TV조선","공정위, '1회 충전 446㎞ 과장광고' 테슬라 제재 착수…다른 전기차는?","http://news.tvchosun.com/site/data/html_dir/2022/02/15/2022021590135.html"
"2022.02.15","연합뉴스","공정위, '전기차 배터리 성능 과장광고' 테슬라 제재 착수","http://yna.kr/PYH20220215210100013?did=1196m"
"2022.02.15","머니S","테슬라에 과징금 100억?… 공정위 “전기차 배터리 성능 부풀려” 제재 착수","http://moneys.mt.co.kr/news/mwView.php?no=2022021507588014420"
"2022.02.15","YTN사이언스","공정위, '배터리 성능 과장광고' 테슬라 제재 착수","https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=&key=202202151135022564"
"2022.02.15","연합뉴스TV","'추우면 주행거리 뚝'…테슬라 과장 광고 제재 착수","http://www.yonhapnewstv.co.kr/MYH20220215010000641/?did=1825m"
"2022.02.15","SBS Biz","‘1회 충전에 528km 이상’ 과장광고?…테슬라에 칼 빼든 공정위","https://biz.sbs.co.kr/article_hub/20000050802?division=NAVER"
"2022.02.15","시사저널","공정위, 테슬라 배터리 성능 부풀리기 광고에 제재 착수","http://www.sisajournal.com/news/articleView.html?idxno=233275"
"2022.02.15","글로벌이코노믹","테슬라, '파나소닉' 배터리 때문에 공정위 제재받나","http://www.g-enews.com/ko-kr/news/article/news_all/20220215155417734114fb262fcb_1/article.html"
"2022.02.15","시사포커스","테슬라, 배터리 성능 뒤통수?…공정위 제재절차 착수","http://www.sisafocus.co.kr/news/articleView.html?idxno=273312"
"2022.02.15","서울파이낸스","공정위, '배터리 성능 과장' 테슬라 제재 착수","http://www.seoulfn.com/news/articleView.html?idxno=446637"
"2022.02.15","연합뉴스","공정위, '전기차 배터리 성능 과장광고' 테슬라 제재 착수","http://yna.kr/PYH20220215210100013?did=1196m"
"2022.02.15","연합뉴스","공정위, '전기차 배터리 성능 과장광고' 테슬라 제재 착수","http://yna.kr/PYH20220215210300013?did=1196m"
"2022.02.15","연합뉴스","공정위, '전기차 배터리 성능 과장광고' 테슬라 제재 착수","http://yna.kr/PYH20220215210000013?did=1196m"
"2022.02.15","연합뉴스","공정위, '전기차 배터리 성능 과장광고' 테슬라 제재 착수","http://yna.kr/PYH20220215209800013?did=1196m"
"2022.02.15","연합뉴스","공정위, '전기차 배터리 성능 과장광고' 테슬라 제재 착수","http://yna.kr/PYH20220215209900013?did=1196m"
"2022.02.15","SBS Biz","추울 때 배터리 성능 ‘뚝’…공정위, 테슬라 제재 착수","https://biz.sbs.co.kr/article_hub/20000050729?division=NAVER"
"2022.02.15","투데이신문","테슬라, 전기차 배터리 성능 '과장광고' 혐의…공정위 제재 착수","http://www.ntoday.co.kr/news/articleView.html?idxno=90044"
"2022.02.15","엠투데이","""1회 충전에 528km라더니..."" 공정위, 테슬라 배터리 성능 과장광고에 제재 착수","http://www.autodaily.co.kr/news/articleView.html?idxno=431815"
"2022.02.15","디지털데일리","테슬라, 추운날 주행거리 40% 감소 숨겼나…공정위, 테슬라 제재 추진","https://www.ddaily.co.kr/news/article.html?no=231332"
"2022.02.15","서울와이어","1회 충전에 500㎞? 추울땐 273㎞… 공정위, 테슬라 100억원 제재 착수","http://www.seoulwire.com/news/articleView.html?idxno=462232"
"2022.02.15","뉴데일리","공정위, 테슬러 전기차 배터리 과장광고 혐의 제재 착수","https://biz.newdaily.co.kr/site/data/html/2022/02/15/2022021500059.html"
"2022.02.15","KBS","“한 번 충전에 528km”…공정위, ‘과장광고’ 제재 착수","https://news.kbs.co.kr/news/view.do?ncd=5395423&ref=A"
"2022.02.15","KBS","“한 번 충전에 528km”…공정위, ‘과장광고’ 제재 착수","https://news.kbs.co.kr/news/view.do?ncd=5395081&ref=A"
"2022.02.15","KBS","“한 번 충전에 528km”…공정위, ‘과장광고’ 제재 착수","https://news.kbs.co.kr/news/view.do?ncd=5395074&ref=A"
"2022.02.15","일간NTN","영하엔 주행거리 급감…공정위, 테슬라 제재 착수","http://www.intn.co.kr/news/articleView.html?idxno=2020723"
"2022.02.15","매일경제","테슬라 주식 6조9000억 어치 기부한 머스크…왜?","http://news.mk.co.kr/newsRead.php?no=142201&year=2022"
"2022.02.15","IT조선","머스크, 테슬라 주식 6.8조원치 자선단체에 기부","http://it.chosun.com/site/data/html_dir/2022/02/15/2022021501956.html"
"2022.02.15","연합뉴스","머스크 '한다 했더니 진짜 했나'…작년 6.9조원 기부","http://yna.kr/AKR20220215121100009?did=1195m"
"2022.02.15","서울경제","머스크, 기부도 통 크게…작년 7조원 사상 최대 수준","https://www.sedaily.com/NewsView/2625HFWQ9Z"
"2022.02.15","내외경제tv","WFP와 설전 벌이던 테슬라, 스페이스엑스 CEO '일론머스크'…7조 기부?","http://www.nbntv.co.kr/news/articleView.html?idxno=955073"
"2022.02.15","글로벌이코노믹","일론 머스크, 자선단체에 테슬라 주식 57억 달러어치 기부","http://www.g-enews.com/ko-kr/news/article/news_all/202202151105224907658ae4d6a0_1/article.html"
"2022.02.15","TV조선","머스크 ""억만장자면 기부해달라"" 요청에 응답…6조9천억원 기부","http://news.tvchosun.com/site/data/html_dir/2022/02/15/2022021590093.html"
"2022.02.15","YTN","머스크, 'WFP 요청 규모' 7조 원 실제로 기부했다","https://www.ytn.co.kr/_ln/0104_202202151755117820"
"2022.02.15","라디오코리아","머스크, 실제로 주식 팔아 '거액 기부'.. 왜?","https://www.radiokorea.com/news/article.php?uid=381675"
"2022.02.15","헤럴드경제","“억만장자면 기부해달라” 요청에 머스크 응답…6조8천억원 사상 최대 기부","http://news.heraldcorp.com/view.php?ud=20220215000798"
"2022.02.15","매일경제","""한다면 한다"" 일론 머스크 7조원 기부","http://news.mk.co.kr/newsRead.php?no=143649&year=2022"
"2022.02.15","한국일보","일론 머스크, 7조 원 육박 '통 큰 기부'… 수령인은 미확인","https://hankookilbo.com/News/Read/A2022021516430005647?did=NA"
"2022.02.15","서울신문","머스크, 자선단체 7조원 기부… 큰소리친 이유 있었네","https://www.seoul.co.kr/news/newsView.php?id=20220216012018&wlog_tag3=naver"
"2022.02.15","한국경제","일론 머스크, 7조 원 '통 큰 기부' 절세 효과 '톡톡'","https://www.hankyung.com/international/article/2022021557187"
"2022.02.15","조선비즈","일론 머스크, 테슬라 주식 6조8000억원 자선단체에 기부","https://biz.chosun.com/international/international_economy/2022/02/15/NUSAODG5VVGQZBHO7VL3CIGJPE/?utm_source=naver&utm_medium=original&utm_campaign=biz"
"2022.02.15","뉴스1","머스크, 지난해 11월 테슬라 주식 6조8000억원 기부","https://www.news1.kr/articles/?4585243"
"2022.02.15","조선일보","“사상 최대 수준 기부” 머스크, 6조8000억원 자선단체에 내놔","https://www.chosun.com/economy/auto/2022/02/15/JVHPLWNCKJEA7LRU4ZCZGFLFZI/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news"
"2022.02.15","중앙일보","19조 테슬라 주식 판 머스크···알고보니 6.8조어치 자선 기부","https://www.joongang.co.kr/article/25048353"
"2022.02.15","이데일리","머스크, 자산단체에 자사주 6.8조원어치 '통큰' 기부한 이유는","http://www.edaily.co.kr/news/newspath.asp?newsid=04034406632230848"
"2022.02.15","아시아경제","머스크의 통큰 기부…6.8조원 규모 테슬라 주식 자선단체에 내놔","https://view.asiae.co.kr/article/2022021514084407693"
"2022.02.15","머니투데이","""증명하면 팔게""라더니 정말? 머스크 '6조원대 주식기부', 왜","http://news.mt.co.kr/mtview.php?no=2022021514495651259"
"2022.02.15","핀포인트뉴스","일론 머스크, 6조8000억 원 자선단체에 기부...""사상 최대 수준""","http://www.pinpointnews.co.kr/view.php?ud=2022021515403491315d46bea725_45"
"2022.02.15","뉴시스","공정위, 테슬라 제재 착수…'배터리 성능 과장 광고' 혐의","http://www.newsis.com/view/?id=NISX20220215_0001759370&cID=10401&pID=10400"
"2022.02.15","TV조선","""주행거리 446㎞라더니 추우면 273㎞""…공정위, 테슬라 제재 임박","http://news.tvchosun.com/site/data/html_dir/2022/02/15/2022021590037.html"
"2022.02.15","이데일리","테슬라에 다시 칼 뺀 공정위…이번엔 ‘과장광고’ 조준","http://www.edaily.co.kr/news/newspath.asp?newsid=01210326632230848"
"2022.02.15","뉴스1","'1회 충전에 528㎞' 과장한 테슬라 제재…100억대 과징금 무나","https://www.news1.kr/articles/?4584850"
"2022.02.15","이투데이","공정위, '1회 충전 528km 주행 광고' 테슬라 제재 착수","https://www.etoday.co.kr/news/view/2105802"
"2022.02.15","데일리안","공정위, 주행 거리 과장한 테슬라 제재 착수","https://www.dailian.co.kr/news/view/1083185/?sc=Naver"
"2022.02.15","서울신문","“추운 날 주행거리 뚝”… 테슬라 과장 광고에 100억대 과징금","https://www.seoul.co.kr/news/newsView.php?id=20220215019025&wlog_tag3=naver"
"2022.02.15","데일리카","[팩트체크] 테슬라는 정말 배터리 과장 광고를 했을까?","http://www.dailycar.co.kr/content/news.html?type=view&autoId=42986"
"2022.02.15","중앙일보","테슬라 1회 충전에 500㎞? 공정위 “과장광고” 칼 뺐다","https://www.joongang.co.kr/article/25048197"
"2022.02.15","메트로신문","1회 충전 528km 간다는 테슬라… 공정위 '소비자 기만' 제재 절차 착수","http://www.metroseoul.co.kr/article/20220215500210"
"2022.02.15","스카이데일리","공정위, ‘배터리 성능 과장광고’ 테슬라 제재 착수","http://www.skyedaily.com/news/news_view.html?ID=151687"
"2022.02.15","EBN","공정위, 테슬라에 100억대 과징금…배터리 성능 조작","https://www.ebn.co.kr/news/view/1519653/?sc=Naver"
"2022.02.15","월요신문","테슬라에 칼 빼든 공정위…'배터리 성능 과장 광고' 혐의","http://www.wolyo.co.kr/news/articleView.html?idxno=201492"
"2022.02.15","신아일보","공정위, 테슬라 '배터리 과장광고' 제재","http://www.shinailbo.co.kr/news/articleView.html?idxno=1516571"
"2022.02.15","컨슈머타임스","""1회 배터리 충전에 528km는 과장광고?""…테슬라 제재 나선 공정위","http://www.cstimes.com/news/articleView.html?idxno=489019"
"2022.02.15","중소기업신문","유니클로·벤츠에 이어 테슬라까지 칼 빼든 공정위","http://www.smedaily.co.kr/news/articleView.html?idxno=224570"
"2022.02.15","소비자가 만드는 신문","겨울 되니 주행거리 40% 감소...공정위, 테슬라 과징금 제재 착수","http://www.consumernews.co.kr/news/articleView.html?idxno=643372"
"2022.02.15","서울이코노미뉴스","테슬라 과장광고 '들통'…'주행거리 446㎞'가 추울 땐 273㎞","http://www.seouleconews.com/news/articleView.html?idxno=64849"
"2022.02.15","내일신문","배터리 성능 과장한 테슬라 ··· 공정거래위원회 제재 착수","http://www.naeil.com/news_view/?id_art=414183"
"2022.02.15","금융소비자뉴스","'배터리 성능 과장광고...주문수수료 미반환' 테슬라 제재 받는다","http://www.newsfc.co.kr/news/articleView.html?idxno=50404"
"2022.02.15","핀포인트뉴스","공정위, 테슬라 주행거리 과장 제재 절차 착수...모델3 저온서 273km 불과","http://www.pinpointnews.co.kr/view.php?ud=2022021516553018549cdfed7945_45"
"2022.02.15","푸드경제신문 organiclife","테슬라, 베터리 성능 과장 혐의로 100억대 과징금 물어내나...","https://www.iloveorganic.co.kr/news/articleView.html?idxno=333454"
"2022.02.15","아시아투데이","공정위, ‘전기차 배터리 성능’ 과장한 테슬라 제재 절차","https://www.asiatoday.co.kr/view.php?key=20220215010007051"
"2022.02.15","여성소비자신문","공정위, 테슬라 제재 착수 ""1회 충전에 528㎞ 주행 광고했지만 겨울엔 불가능""","http://www.wsobi.com/news/articleView.html?idxno=153767"
"2022.01.19","동아일보","테슬라 자율주행 중 사망사고 낸 美운전자 첫 살인죄 기소","https://www.donga.com/news/article/all/20220119/111325110/1"
"2022.01.19","한국경제","만들면 다 팔리는 테슬라…파이퍼샌들러 ""경쟁자가 없다"" [강영연의 뉴욕오프닝]","https://www.hankyung.com/international/article/202201190873i"
"2022.01.19","머니S","""운전중 야한 동영상 시청?""… 테슬라 운전자 잡고 보니","http://moneys.mt.co.kr/news/mwView.php?no=2022011914068095606"
"2022.01.19","매일경제","""테슬라는 연습상대, 목표는 포르쉐""…폴스타, 모델3 잡고 타이칸 노린다","http://news.mk.co.kr/newsRead.php?no=56464&year=2022"
"2022.01.19","서울경제","""월수입 500, 풀할부로 벤츠에 테슬라까지""···30대 부부 카푸어","https://www.sedaily.com/NewsView/260XDV1DJI"
"2022.01.19","뉴스1","기술주 급락에 테슬라도 2% 가까이 하락(상보)","https://www.news1.kr/articles/?4558820"
"2022.01.19","한국경제TV","파이퍼샌들러, 테슬라 실적 추정치 상향…""올해 차량 인도 153만대 전망""","http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202201190313&t=NN"
"2022.01.19","뉴시스","테슬라 운전석에서 포르노 보다가 딱 걸려…""출근길 교통 체증 심해서""","http://www.newsis.com/view/?id=NISX20220119_0001729397&cID=10101&pID=10100"
"2022.01.19","이투데이","삼성전기, 테슬라에 추가 수주할까…‘전장용 카메라’ 성장 기대감↑","https://www.etoday.co.kr/news/view/2097913"
"2022.01.19","아주경제","테슬라, 지난해 수입 전기차 73.8% 1위…올해 독주 구도 깨질까","https://www.ajunews.com/view/20220119155528898"
"2022.01.19","연합인포맥스","CS, 테슬라 목표 주가 상향…""전기차 선두 유지""","http://news.einfomax.co.kr/news/articleView.html?idxno=4194484"
"2022.01.19","조선비즈","[단독] 현대차, 테슬라처럼 첨단 정비 인프라 구축… ‘하이테크랩’ 신설","https://biz.chosun.com/industry/car/2022/01/19/ARVQ4WDXXZFM3MJGYDHOS7MJOA/?utm_source=naver&utm_medium=original&utm_campaign=biz"
"2022.01.19","매경이코노미","삼성전기 ‘새로운 자율주행 수혜株’ 부상…올 영업익 10% 증가 전망","https://www.mk.co.kr/economy/view/2022/55117"
"2022.01.19","논객닷컴","테슬라 머스크와 신세계 정용진의 차이","http://www.opiniontimes.co.kr/news/articleView.html?idxno=83499"
"2022.01.19","뉴스1","기술주 급락에 테슬라 대항마 리비안 8.49% 폭락(상보)","https://www.news1.kr/articles/?4558822"
"2022.01.19","글로벌이코노믹","애플·테슬라, 목표주가 상향... '돈나무 언니' 아크 ETF는 '시한폭탄' 평가","http://www.g-enews.com/ko-kr/news/article/news_all/202201190101363323be84d87674_1/article.html"
"2022.01.19","매경이코노미","美 빅테크 4분기 실적 발표 시즌 개막…내 보유 종목 잘 체크하세요","https://www.mk.co.kr/economy/view/2022/58037"
"2022.01.19","뉴스1","[속보] 기술주 급락에 테슬라도 2% 가까이 하락","https://www.news1.kr/articles/?4558813"
"2022.01.19","비즈니스포스트","만도 올해 실적 회복 전망, ""테슬라 신규공장 가동에 외형 성장 가능""","https://www.businesspost.co.kr/BP?command=article_view&num=269001"
"2022.01.19","뉴스핌","[홍콩 시황LIVE] 美 성장주 테슬라 하락 마감, 테마주도 약세","http://www.newspim.com/news/view/20220119001013"
"2022.01.19","뉴스핌","벤츠도 전기차 배터리 내재화할까…""아직 자체 생산 계획 없다""","http://www.newspim.com/news/view/20220119001012"
